Customer ID,Gender,Customer Type,Age,Type of Travel,Class,Arrival Service,Booking Services,Immediate Transfer,Lounge Service,Check-in Service,Boarding Service,Layover Service,Onboard Services,Baggage Service,Immigration Security,Call Center Service,Departure Delay,Arrival Delay,Total Delay,Satisfaction
123721,Female,Loyal Customer,55,Business travel,Business,1,4,5,4,1,1,2,5,3,2,1,0,0,0,Satisfied
25282,Male,Loyal Customer,43,Business travel,Eco,1,1,2,4,5,1,5,4,3,2,5,0,0,0,Satisfied
79421,Male,Loyal Customer,62,Personal Travel,Eco,4,2,1,4,2,3,4,2,4,5,1,73,56,129,DisSatisfied
98567,Male,Loyal Customer,47,Business travel,Business,2,4,3,5,5,5,1,3,4,5,1,0,0,0,Satisfied
110525,Male,Loyal Customer,44,Business travel,Business,3,1,4,1,3,4,4,2,4,1,5,0,0,0,Satisfied
112831,Female,Loyal Customer,59,Business travel,Business,5,5,3,3,1,1,2,1,4,3,2,8,0,8,Satisfied
112859,Male,Loyal Customer,49,Business travel,Business,5,5,2,1,1,1,1,3,3,4,2,0,0,0,Satisfied
21609,Male,disloyal Customer,21,Business travel,Eco,1,4,2,2,2,2,5,2,5,2,4,3,0,3,Satisfied
9546,Male,Loyal Customer,60,Business travel,Business,4,1,5,2,4,3,1,5,2,3,1,35,24,59,Satisfied
36738,Female,disloyal Customer,25,Business travel,Eco,4,2,3,3,3,5,1,2,4,4,5,0,0,0,Satisfied
124889,Female,Loyal Customer,43,Business travel,Business,5,2,2,4,4,5,2,2,5,1,1,0,0,0,Satisfied
55011,Male,Loyal Customer,40,Business travel,Business,3,1,1,3,1,4,2,2,4,3,1,0,29,29,Satisfied
107375,Female,Loyal Customer,31,Business travel,Business,2,5,1,5,1,4,4,4,4,1,1,0,0,0,Satisfied
123077,Female,disloyal Customer,38,Business travel,Business,3,1,3,4,4,1,1,4,3,4,5,0,0,0,Satisfied
102398,Male,Loyal Customer,70,Business travel,Eco,2,5,5,3,5,3,1,2,5,3,3,0,0,0,DisSatisfied
23505,Female,disloyal Customer,24,Business travel,Eco,5,5,3,3,4,2,3,5,4,2,1,0,0,0,Satisfied
60173,Male,Loyal Customer,56,Personal Travel,Eco,2,2,5,5,4,4,4,1,3,5,1,42,13,55,DisSatisfied
119699,Male,Loyal Customer,48,Business travel,Business,4,4,1,5,5,5,3,3,1,5,1,13,39,52,Satisfied
25129,Female,Loyal Customer,30,Business travel,Business,1,3,2,1,5,1,2,5,4,4,3,26,30,56,Satisfied
88239,Male,Loyal Customer,37,Business travel,Business,1,1,4,2,5,1,5,5,1,1,1,0,5,5,Satisfied
67081,Female,Loyal Customer,46,Business travel,Business,5,5,2,3,3,2,4,5,2,3,2,0,0,0,Satisfied
65578,Male,Loyal Customer,20,Business travel,Business,4,1,1,1,1,3,1,3,3,4,2,15,10,25,Satisfied
102199,Male,Loyal Customer,44,Business travel,Business,3,4,1,4,1,5,3,4,1,5,5,13,14,27,Satisfied
85584,Female,Loyal Customer,50,Business travel,Business,4,4,2,4,5,1,1,1,5,4,4,0,0,0,DisSatisfied
88257,Female,Loyal Customer,42,Business travel,Business,1,3,2,2,5,1,5,2,5,1,4,0,0,0,Satisfied
110278,Male,Loyal Customer,47,Personal Travel,Business,1,3,1,4,3,4,1,2,3,5,1,93,98,191,Satisfied
109679,Male,Loyal Customer,30,Personal Travel,Eco,4,5,2,2,3,5,3,1,2,5,2,0,0,0,Satisfied
32723,Female,Loyal Customer,35,Business travel,Business,4,3,4,4,2,2,4,5,4,3,3,0,0,0,Satisfied
99026,Male,disloyal Customer,20,Business travel,Eco,1,5,4,4,4,1,1,3,1,4,2,2,0,2,Satisfied
90606,Male,Loyal Customer,49,Business travel,Business,3,2,3,3,1,5,3,5,5,4,2,0,0,0,Satisfied
104144,Male,Loyal Customer,59,Business travel,Business,5,5,4,5,1,3,2,2,1,3,1,0,0,0,Satisfied
25650,Female,Loyal Customer,30,Personal Travel,Eco,5,3,1,3,3,5,1,3,5,3,4,0,0,0,DisSatisfied
108548,Female,Loyal Customer,43,Personal Travel,Eco,4,1,1,1,4,3,1,5,5,5,1,0,0,0,Satisfied
58862,Female,Loyal Customer,46,Business travel,Business,5,3,3,5,3,3,5,3,1,2,4,10,20,30,Satisfied
9154,Female,Loyal Customer,47,Business travel,Business,1,4,5,3,2,2,1,5,3,2,4,0,0,0,Satisfied
112581,Female,Loyal Customer,40,Business travel,Business,1,3,3,5,2,1,3,1,3,1,1,34,32,66,Satisfied
124229,Female,disloyal Customer,35,Business travel,Business,4,2,5,5,2,3,5,3,1,1,1,1,0,1,DisSatisfied
126598,Female,Loyal Customer,31,Business travel,Business,4,5,5,5,3,2,5,1,4,3,4,34,33,67,Satisfied
8825,Female,Loyal Customer,35,Personal Travel,Eco,4,4,2,4,4,5,1,3,2,4,4,6,1,7,DisSatisfied
121983,Male,disloyal Customer,44,Business travel,Business,3,5,4,5,5,1,4,5,3,2,5,0,0,0,Satisfied
13646,Female,Loyal Customer,45,Business travel,Business,5,5,5,4,1,1,2,2,5,3,4,0,0,0,Satisfied
118140,Male,Loyal Customer,53,Business travel,Business,4,3,2,5,5,2,4,3,5,5,1,2,0,2,Satisfied
24795,Female,Loyal Customer,31,Personal Travel,Eco,2,1,3,4,4,2,3,3,4,5,1,0,0,0,Satisfied
32753,Male,Loyal Customer,36,Business travel,Business,2,4,3,5,3,4,1,2,1,2,5,0,12,12,Satisfied
24823,Male,Loyal Customer,48,Business travel,Business,1,2,5,1,3,5,1,2,4,5,4,2,0,2,Satisfied
125322,Female,Loyal Customer,28,Business travel,Business,5,2,2,3,3,4,2,2,1,4,2,36,41,77,Satisfied
127563,Female,Loyal Customer,32,Business travel,Business,4,1,1,5,2,4,4,2,5,2,3,34,18,52,Satisfied
62426,Female,Loyal Customer,38,Business travel,Business,2,1,4,1,2,1,4,4,4,2,3,0,0,0,Satisfied
70324,Male,Loyal Customer,59,Business travel,Business,5,3,5,3,2,4,4,1,3,1,1,0,2,2,Satisfied
57769,Male,disloyal Customer,24,Business travel,Eco,1,2,1,2,5,5,4,5,1,3,3,6,10,16,DisSatisfied
39416,Male,Loyal Customer,28,Business travel,Business,3,4,4,5,1,2,5,2,1,2,5,0,5,5,Satisfied
69165,Female,Loyal Customer,55,Business travel,Business,5,1,1,2,3,1,2,4,3,1,2,0,0,0,Satisfied
7337,Female,Loyal Customer,26,Business travel,Business,5,1,2,3,3,1,3,2,5,3,4,10,9,19,Satisfied
67608,Female,Loyal Customer,40,Business travel,Business,3,1,5,3,5,4,4,5,2,1,2,0,0,0,Satisfied
102536,Male,Loyal Customer,26,Personal Travel,Eco,5,4,1,5,1,5,2,4,5,3,3,1,0,1,DisSatisfied
66825,Male,disloyal Customer,29,Business travel,Business,1,2,1,1,1,2,2,5,3,1,3,0,0,0,Satisfied
91922,Female,Loyal Customer,28,Business travel,Business,1,4,1,5,5,5,1,1,3,4,2,0,0,0,Satisfied
31024,Male,Loyal Customer,33,Business travel,Leisure,3,4,5,1,3,3,3,3,1,4,3,2,12,14,Satisfied
49337,Male,Loyal Customer,44,Business travel,Eco,4,3,2,5,4,5,3,2,4,3,2,0,0,0,Satisfied
123736,Female,Loyal Customer,50,Personal Travel,Business,2,1,2,1,4,3,3,2,5,2,3,0,3,3,Satisfied
5665,Female,Loyal Customer,45,Business travel,Business,4,2,1,4,1,1,5,1,1,5,5,3,7,10,Satisfied
72267,Female,Loyal Customer,62,Business travel,Business,5,3,2,1,1,5,4,4,2,2,5,0,0,0,Satisfied
60235,Female,Loyal Customer,58,Business travel,Business,2,3,4,1,3,5,4,4,3,3,2,13,18,31,Satisfied
57156,Male,Loyal Customer,22,Business travel,Business,3,5,2,3,1,5,4,4,1,5,1,33,22,55,Satisfied
76247,Male,Loyal Customer,34,Personal Travel,Eco,3,1,1,2,5,4,2,4,5,5,5,0,0,0,DisSatisfied
116478,Female,Loyal Customer,36,Personal Travel,Eco,2,2,4,5,4,1,5,5,4,1,5,0,0,0,DisSatisfied
105738,Male,Loyal Customer,26,Business travel,Business,1,2,5,3,4,5,3,1,3,2,2,3,0,3,DisSatisfied
67013,Male,Loyal Customer,42,Business travel,Business,2,2,3,2,1,2,1,4,4,3,5,0,0,0,Satisfied
96261,Male,Loyal Customer,51,Personal Travel,Eco,5,1,2,3,5,1,3,3,5,2,5,17,3,20,Satisfied
84731,Female,Loyal Customer,54,Business travel,Business,1,2,4,3,1,5,2,1,3,1,4,0,0,0,Satisfied
105414,Male,Loyal Customer,36,Business travel,Business,3,4,3,5,1,2,4,5,4,1,5,23,26,49,Satisfied
30622,Female,Loyal Customer,32,Business travel,Eco,2,4,5,4,5,4,1,3,3,2,4,0,16,16,Satisfied
39743,Male,Loyal Customer,59,Business travel,Leisure,4,1,3,3,5,2,2,4,2,1,4,0,0,0,Satisfied
52221,Female,Loyal Customer,30,Business travel,Business,4,2,5,5,2,1,1,3,3,4,3,0,0,0,Satisfied
2788,Female,Loyal Customer,42,Business travel,Business,5,5,1,1,4,1,5,2,3,5,3,0,0,0,Satisfied
54899,Female,Loyal Customer,48,Personal Travel,Eco,4,5,1,2,1,3,1,3,3,5,2,13,4,17,DisSatisfied
52003,Female,Loyal Customer,47,Business travel,Business,2,5,5,5,3,3,1,2,3,5,5,0,0,0,Satisfied
30510,Female,Loyal Customer,70,Personal Travel,Eco,2,4,3,4,1,3,2,5,2,5,4,0,0,0,DisSatisfied
39609,Male,Loyal Customer,48,Personal Travel,Eco,4,5,2,5,1,4,1,5,2,4,3,0,0,0,DisSatisfied
117986,Male,Loyal Customer,44,Personal Travel,Eco,2,2,3,5,3,1,2,1,3,2,3,1,0,1,DisSatisfied
32089,Male,disloyal Customer,40,Business travel,Eco,5,2,3,1,4,4,4,3,3,2,4,14,13,27,DisSatisfied
114032,Male,Loyal Customer,48,Business travel,Business,1,5,2,2,2,1,2,4,5,3,1,13,14,27,Satisfied
90670,Male,Loyal Customer,36,Business travel,Business,5,3,3,2,5,3,4,2,5,5,4,8,2,10,Satisfied
126341,Male,Loyal Customer,56,Personal Travel,Eco,5,5,3,4,2,3,5,1,5,5,3,0,0,0,Satisfied
79362,Female,Loyal Customer,27,Business travel,Leisure,2,3,4,2,1,2,3,2,3,5,1,0,0,0,DisSatisfied
51570,Female,Loyal Customer,51,Business travel,Business,1,1,5,1,1,3,4,2,5,4,5,0,0,0,Satisfied
21940,Female,Loyal Customer,48,Business travel,Business,2,1,1,4,3,3,5,3,1,2,4,86,69,155,DisSatisfied
7907,Female,Loyal Customer,19,Business travel,Business,3,2,5,1,3,5,4,2,2,5,3,0,0,0,Satisfied
10570,Male,Loyal Customer,53,Business travel,Business,2,4,3,1,1,1,1,2,4,1,1,0,0,0,Satisfied
60902,Female,Loyal Customer,46,Business travel,Business,2,2,2,5,2,3,3,4,3,1,5,0,25,25,Satisfied
78000,Male,Loyal Customer,37,Business travel,Business,2,2,2,5,2,5,5,3,2,3,5,0,0,0,Satisfied
38472,Male,Loyal Customer,35,Business travel,Eco,1,4,1,5,4,5,5,4,2,2,2,0,0,0,Satisfied
88765,Male,Loyal Customer,40,Business travel,Leisure,2,2,1,3,1,5,1,1,4,1,3,0,0,0,DisSatisfied
44639,Female,Loyal Customer,37,Business travel,Business,1,4,1,1,5,3,4,5,4,3,3,38,46,84,Satisfied
75993,Female,Loyal Customer,37,Business travel,Business,4,2,2,2,5,4,5,2,1,1,5,0,0,0,Satisfied
22397,Female,Loyal Customer,36,Business travel,Eco,3,1,3,4,2,4,4,3,1,2,5,0,0,0,DisSatisfied
42548,Female,Loyal Customer,29,Personal Travel,Eco,1,3,1,3,3,1,4,5,1,1,2,0,0,0,DisSatisfied
34772,Male,disloyal Customer,23,Business travel,Eco,4,2,1,5,3,4,1,2,4,3,4,20,55,75,DisSatisfied
8586,Male,Loyal Customer,31,Personal Travel,Eco,1,3,2,3,2,3,4,2,5,1,1,0,0,0,Satisfied
58483,Female,Loyal Customer,26,Business travel,Business,1,5,3,3,4,1,3,5,3,3,3,24,11,35,Satisfied
99361,Male,Loyal Customer,39,Business travel,Business,3,2,1,1,1,1,1,1,2,3,1,0,0,0,Satisfied
78916,Female,Loyal Customer,49,Business travel,Business,5,1,3,1,5,1,1,4,1,5,5,0,0,0,Satisfied
4790,Male,Loyal Customer,33,Personal Travel,Eco,5,4,4,2,2,2,2,4,5,5,2,10,0,10,Satisfied
91850,Female,Loyal Customer,48,Personal Travel,Eco,1,1,1,4,3,3,3,5,5,4,2,0,0,0,Satisfied
79015,Male,Loyal Customer,39,Business travel,Business,2,3,1,4,1,3,5,3,4,2,3,0,8,8,Satisfied
2587,Female,Loyal Customer,44,Personal Travel,Eco,4,4,2,5,5,4,4,1,2,4,2,19,24,43,DisSatisfied
46154,Male,Loyal Customer,30,Business travel,Business,2,1,4,2,4,4,4,1,5,3,2,38,23,61,Satisfied
71252,Male,Loyal Customer,56,Business travel,Business,2,1,4,4,2,3,1,5,3,1,3,0,0,0,Satisfied
49087,Male,Loyal Customer,42,Business travel,Business,1,1,4,3,1,2,4,5,1,3,2,0,0,0,Satisfied
75296,Male,Loyal Customer,52,Personal Travel,Leisure,1,4,5,3,5,5,3,4,1,5,4,0,0,0,DisSatisfied
50107,Male,Loyal Customer,46,Business travel,Eco,1,1,2,4,4,2,5,3,4,5,5,0,0,0,Satisfied
115465,Male,Loyal Customer,59,Business travel,Business,1,1,2,3,3,2,4,4,5,1,1,0,0,0,Satisfied
42593,Female,disloyal Customer,41,Business travel,Business,5,3,1,3,1,4,1,5,3,2,3,9,47,56,DisSatisfied
112697,Male,Loyal Customer,39,Business travel,Business,1,1,2,5,2,2,3,5,5,2,2,0,0,0,Satisfied
64584,Female,Loyal Customer,60,Business travel,Business,5,1,1,3,5,4,5,1,4,4,5,0,0,0,Satisfied
79258,Female,Loyal Customer,9,Personal Travel,Eco,5,5,1,4,3,4,3,3,4,5,1,27,7,34,DisSatisfied
89133,Female,disloyal Customer,40,Business travel,Business,1,4,5,1,3,1,3,5,1,2,5,4,0,4,DisSatisfied
70178,Female,Loyal Customer,61,Business travel,Business,3,5,2,3,5,2,3,1,4,4,2,0,0,0,DisSatisfied
48109,Female,Loyal Customer,42,Business travel,Business,4,3,2,4,5,2,4,4,1,3,5,13,0,13,Satisfied
9382,Male,Loyal Customer,64,Personal Travel,Eco,2,5,5,3,5,2,3,4,2,5,4,0,0,0,DisSatisfied
125628,Male,Loyal Customer,35,Business travel,Business,5,2,5,2,1,3,4,1,1,4,2,0,1,1,DisSatisfied
116604,Female,Loyal Customer,56,Business travel,Business,4,4,2,5,2,5,3,2,4,3,5,25,26,51,Satisfied
90927,Male,disloyal Customer,38,Business travel,Eco,3,1,2,1,3,5,5,4,4,2,3,0,0,0,Satisfied
44662,Female,disloyal Customer,33,Business travel,Eco,2,5,1,3,4,3,1,2,4,3,3,0,0,0,DisSatisfied
4573,Male,Loyal Customer,56,Business travel,Business,2,5,3,4,5,2,4,1,5,4,2,0,0,0,Satisfied
116781,Female,Loyal Customer,18,Personal Travel,Leisure,5,1,1,1,2,4,1,3,1,1,5,0,0,0,DisSatisfied
5535,Male,Loyal Customer,65,Business travel,Business,1,1,4,3,4,3,5,5,3,3,3,0,0,0,Satisfied
106193,Male,Loyal Customer,63,Personal Travel,Eco,3,3,4,2,1,4,1,4,2,4,4,0,0,0,DisSatisfied
80358,Female,Loyal Customer,41,Business travel,Business,5,5,3,4,3,3,3,5,3,4,5,0,0,0,Satisfied
59901,Female,Loyal Customer,39,Business travel,Business,3,5,5,5,2,2,5,2,3,3,2,24,11,35,Satisfied
41701,Male,disloyal Customer,24,Business travel,Eco,1,2,4,3,2,2,4,4,5,1,4,4,4,8,DisSatisfied
6705,Female,Loyal Customer,49,Personal Travel,Eco,1,2,5,4,3,3,5,3,3,5,3,44,73,117,DisSatisfied
48133,Female,Loyal Customer,46,Business travel,Business,5,5,5,3,3,2,4,3,2,2,5,24,20,44,Satisfied
8750,Male,disloyal Customer,38,Business travel,Business,1,2,1,5,5,1,3,3,2,5,1,1,0,1,Satisfied
66864,Male,Loyal Customer,37,Personal Travel,Eco,4,5,5,2,3,3,2,3,5,2,1,0,0,0,DisSatisfied
56638,Male,Loyal Customer,39,Business travel,Business,2,4,3,5,2,2,3,5,3,4,3,0,0,0,Satisfied
13451,Female,Loyal Customer,25,Personal Travel,Eco,5,3,1,5,5,4,3,5,1,2,2,0,0,0,DisSatisfied
49348,Female,Loyal Customer,40,Business travel,Eco,3,2,3,5,3,5,1,2,1,3,4,0,0,0,Satisfied
62473,Female,Loyal Customer,58,Business travel,Business,4,5,5,1,4,5,2,5,4,3,1,0,0,0,Satisfied
106046,Female,Loyal Customer,56,Business travel,Business,5,2,4,4,4,2,5,2,4,4,3,21,21,42,DisSatisfied
121383,Male,Loyal Customer,31,Personal Travel,Eco,1,3,5,3,3,4,2,5,3,2,4,0,0,0,DisSatisfied
90987,Male,Loyal Customer,21,Business travel,Eco,1,4,3,2,2,4,3,2,2,1,2,0,0,0,DisSatisfied
53803,Female,Loyal Customer,42,Business travel,Business,1,1,2,3,5,5,1,1,4,3,1,17,21,38,Satisfied
48812,Male,Loyal Customer,26,Personal Travel,Business,1,1,2,1,5,1,2,3,4,3,4,0,0,0,DisSatisfied
104133,Female,Loyal Customer,43,Business travel,Business,3,2,4,2,5,1,5,4,1,4,1,9,0,9,Satisfied
87914,Female,Loyal Customer,48,Business travel,Business,4,5,3,1,1,3,2,5,4,2,2,0,0,0,Satisfied
42050,Male,Loyal Customer,51,Business travel,Business,2,3,4,3,3,3,4,3,1,1,4,0,1,1,Satisfied
37047,Female,Loyal Customer,8,Personal Travel,Eco,3,4,1,2,1,4,4,5,1,2,5,0,0,0,DisSatisfied
116264,Female,Loyal Customer,48,Personal Travel,Eco,3,4,5,3,1,5,5,2,1,3,5,0,0,0,DisSatisfied
53165,Male,disloyal Customer,26,Business travel,Eco,2,4,1,4,4,2,2,5,3,5,1,0,0,0,DisSatisfied
50540,Male,Loyal Customer,52,Personal Travel,Eco,2,1,2,1,5,3,1,3,1,4,3,0,7,7,Satisfied
101347,Female,Loyal Customer,17,Personal Travel,Eco,1,3,5,4,1,1,5,3,1,1,2,22,12,34,DisSatisfied
26605,Male,Loyal Customer,31,Business travel,Business,3,1,1,4,2,4,3,5,3,2,1,63,66,129,Satisfied
29833,Female,Loyal Customer,49,Business travel,Business,5,2,2,3,3,3,3,4,4,3,2,0,0,0,Satisfied
93937,Male,Loyal Customer,44,Business travel,Business,2,4,1,3,2,4,5,4,1,5,5,0,0,0,Satisfied
72737,Female,Loyal Customer,27,Personal Travel,Leisure,2,3,5,5,5,2,3,1,1,4,1,8,9,17,DisSatisfied
10033,Female,Loyal Customer,60,Business travel,Business,4,4,1,5,4,3,4,1,1,1,1,0,0,0,Satisfied
3319,Male,Loyal Customer,40,Business travel,Business,5,1,5,2,2,5,1,1,3,2,5,0,0,0,Satisfied
4489,Female,Loyal Customer,50,Personal Travel,Business,5,1,1,3,2,2,1,2,1,1,3,0,0,0,DisSatisfied
44131,Female,Loyal Customer,35,Business travel,Business,2,1,4,1,1,1,1,4,5,4,1,38,16,54,DisSatisfied
74099,Female,Loyal Customer,43,Business travel,Business,1,4,1,3,2,4,2,1,1,2,4,4,7,11,Satisfied
38160,Male,Loyal Customer,26,Personal Travel,Eco,4,3,1,3,4,2,5,4,1,3,3,11,4,15,DisSatisfied
117689,Male,Loyal Customer,43,Business travel,Business,5,3,4,4,2,2,3,5,4,3,2,8,0,8,Satisfied
110085,Male,Loyal Customer,38,Business travel,Business,2,2,2,4,2,2,2,5,4,5,5,0,0,0,Satisfied
39587,Male,Loyal Customer,53,Business travel,Eco,5,4,5,5,5,4,3,5,4,2,3,22,18,40,DisSatisfied
70347,Female,Loyal Customer,60,Personal Travel,Eco,4,2,3,2,4,5,5,3,2,1,4,10,4,14,Satisfied
67437,Female,Loyal Customer,59,Business travel,Business,4,2,2,2,2,4,3,4,4,5,4,47,45,92,Satisfied
64598,Male,Loyal Customer,44,Business travel,Business,3,2,5,3,5,4,2,5,4,2,1,0,0,0,Satisfied
50514,Female,Loyal Customer,12,Personal Travel,Eco,2,2,1,1,3,1,2,1,4,2,4,0,0,0,Satisfied
116814,Female,Loyal Customer,26,Business travel,Business,4,1,2,4,2,4,2,5,4,3,4,11,0,11,Satisfied
65650,Male,disloyal Customer,23,Business travel,Eco,3,2,1,1,2,4,1,4,4,2,2,46,52,98,Satisfied
36332,Female,Loyal Customer,43,Business travel,Eco,3,3,2,4,5,5,4,2,4,2,2,55,99,154,Satisfied
78432,Female,Loyal Customer,52,Personal Travel,Business,5,2,2,3,5,4,2,5,2,3,4,0,10,10,DisSatisfied
23237,Female,Loyal Customer,50,Business travel,Business,5,1,3,2,5,4,4,3,1,5,1,0,0,0,Satisfied
122382,Male,Loyal Customer,7,Personal Travel,Eco,3,5,4,3,2,4,2,3,2,5,4,1,5,6,Satisfied
46272,Female,Loyal Customer,38,Personal Travel,Eco,5,5,2,4,1,4,3,4,2,2,5,0,9,9,DisSatisfied
105416,Female,Loyal Customer,44,Business travel,Business,4,5,1,2,1,1,5,4,5,4,3,0,0,0,Satisfied
115010,Male,Loyal Customer,50,Business travel,Business,1,4,3,1,5,1,2,1,5,3,5,11,0,11,Satisfied
120635,Male,Loyal Customer,49,Business travel,Business,4,3,2,1,1,4,1,1,3,5,2,0,0,0,Satisfied
26596,Female,Loyal Customer,51,Business travel,Eco,3,1,4,5,3,4,2,3,1,4,2,0,1,1,Satisfied
58273,Male,Loyal Customer,50,Business travel,Business,3,5,1,1,1,1,3,5,4,3,5,0,0,0,Satisfied
7666,Female,disloyal Customer,29,Business travel,Business,4,1,3,5,1,1,3,1,4,2,2,0,0,0,DisSatisfied
66274,Female,Loyal Customer,23,Business travel,Business,5,1,5,2,2,4,3,1,3,3,1,8,14,22,Satisfied
111550,Male,Loyal Customer,53,Business travel,Business,5,4,4,3,1,4,3,1,4,4,3,42,37,79,Satisfied
96319,Female,Loyal Customer,47,Business travel,Business,3,5,5,3,5,5,2,1,3,3,5,0,0,0,Satisfied
104412,Male,Loyal Customer,59,Business travel,Business,2,2,5,2,2,1,4,1,1,1,4,0,0,0,Satisfied
8955,Female,Loyal Customer,42,Personal Travel,Leisure,5,1,3,2,1,1,3,5,4,2,3,0,0,0,DisSatisfied
95336,Male,Loyal Customer,54,Personal Travel,Eco,4,5,3,4,3,1,3,2,2,3,5,0,0,0,DisSatisfied
83473,Female,Loyal Customer,53,Business travel,Business,5,1,3,1,2,3,2,1,3,4,4,56,59,115,Satisfied
3150,Female,Loyal Customer,53,Personal Travel,Eco,4,4,5,1,2,2,5,4,4,1,3,0,0,0,Satisfied
108555,Female,Loyal Customer,25,Business travel,Business,3,4,1,1,2,1,1,2,1,2,1,0,0,0,Satisfied
84607,Male,Loyal Customer,29,Business travel,Business,5,2,3,5,1,3,1,3,2,1,1,3,0,3,Satisfied
8478,Female,Loyal Customer,45,Business travel,Business,4,4,4,1,5,2,1,5,3,1,5,19,22,41,Satisfied
20687,Female,disloyal Customer,40,Business travel,Business,3,5,3,4,4,2,5,1,5,5,1,0,0,0,Satisfied
6113,Male,Loyal Customer,33,Business travel,Business,2,4,3,3,4,1,2,3,5,5,2,41,29,70,Satisfied
78693,Female,Loyal Customer,46,Business travel,Business,4,2,3,3,4,2,5,2,5,5,3,0,0,0,Satisfied
74888,Female,Loyal Customer,43,Business travel,Business,2,3,5,5,1,3,3,2,2,2,2,0,0,0,Satisfied
126066,Male,Loyal Customer,53,Business travel,Business,2,1,1,4,3,1,2,5,4,2,2,0,0,0,Satisfied
44352,Female,disloyal Customer,26,Business travel,Business,1,1,3,2,2,4,2,5,4,4,1,0,1,1,Satisfied
115167,Male,Loyal Customer,53,Business travel,Business,5,5,5,3,2,4,1,1,4,3,3,32,24,56,Satisfied
69633,Female,Loyal Customer,57,Business travel,Business,4,2,4,4,5,4,3,4,1,3,4,0,0,0,Satisfied
57897,Male,Loyal Customer,60,Business travel,Business,2,2,1,2,2,3,4,5,3,1,3,1,0,1,Satisfied
5674,Male,Loyal Customer,46,Business travel,Business,1,2,5,5,5,3,2,2,1,4,1,0,0,0,Satisfied
53602,Female,Loyal Customer,59,Business travel,Business,3,1,2,1,1,2,2,3,2,5,4,0,9,9,Satisfied
497,Female,Loyal Customer,41,Business travel,Business,4,4,4,4,4,3,2,3,1,3,5,9,0,9,Satisfied
124777,Male,Loyal Customer,45,Business travel,Business,2,1,4,3,5,1,4,3,3,2,5,0,74,74,Satisfied
30232,Female,Loyal Customer,46,Business travel,Business,5,1,2,5,5,5,1,5,4,5,1,6,40,46,Satisfied
10555,Female,Loyal Customer,48,Business travel,Business,1,1,5,4,2,4,3,1,2,3,2,5,9,14,Satisfied
95015,Female,Loyal Customer,60,Personal Travel,Eco,2,4,5,5,1,2,4,2,2,2,2,0,0,0,DisSatisfied
3262,Female,Loyal Customer,47,Business travel,Business,5,3,4,2,4,2,2,5,5,2,5,9,0,9,Satisfied
32052,Female,Loyal Customer,34,Business travel,Eco,2,5,5,4,1,4,1,5,2,5,4,0,0,0,Satisfied
30599,Male,Loyal Customer,51,Business travel,Eco,4,3,2,1,4,4,3,4,1,5,3,3,23,26,Satisfied
86750,Male,Loyal Customer,23,Business travel,Business,4,3,5,2,3,1,5,3,2,2,3,0,0,0,Satisfied
65320,Female,Loyal Customer,41,Business travel,Business,4,1,4,1,1,2,1,2,2,4,2,0,0,0,Satisfied
101663,Female,Loyal Customer,48,Business travel,Business,1,3,5,5,3,4,3,3,3,2,1,97,84,181,DisSatisfied
103201,Female,Loyal Customer,41,Business travel,Business,4,1,1,1,4,3,2,1,4,2,2,44,29,73,Satisfied
74406,Male,disloyal Customer,26,Business travel,Business,5,1,2,2,5,2,3,1,2,2,1,44,62,106,Satisfied
42658,Female,Loyal Customer,19,Business travel,Leisure,2,5,2,2,3,3,2,5,2,5,4,13,3,16,Satisfied
26095,Male,Loyal Customer,36,Personal Travel,Eco,3,2,3,2,4,4,1,1,1,5,1,0,0,0,Satisfied
379,Female,Loyal Customer,42,Business travel,Business,5,1,5,5,4,1,5,2,1,2,1,0,0,0,Satisfied
24575,Female,Loyal Customer,29,Business travel,Leisure,5,3,2,3,3,2,1,5,5,2,4,0,0,0,Satisfied
5365,Female,Loyal Customer,30,Business travel,Business,4,5,5,5,1,2,2,2,1,1,4,0,0,0,Satisfied
10875,Female,Loyal Customer,34,Business travel,Business,1,3,1,2,5,4,4,3,2,4,2,0,0,0,DisSatisfied
124425,Male,Loyal Customer,20,Personal Travel,Eco,2,2,4,5,4,3,1,1,1,2,2,0,0,0,Satisfied
105845,Female,Loyal Customer,20,Business travel,Business,1,4,4,4,1,5,5,1,4,2,4,14,0,14,Satisfied
43708,Female,Loyal Customer,33,Business travel,Eco,2,2,3,4,4,4,4,5,3,1,2,0,0,0,Satisfied
108789,Male,Loyal Customer,59,Business travel,Business,2,5,3,3,4,3,4,3,3,5,1,23,2,25,Satisfied
126220,Female,Loyal Customer,36,Business travel,Business,1,2,2,5,4,3,2,1,5,3,1,0,0,0,Satisfied
71852,Female,Loyal Customer,72,Business travel,Business,5,2,2,5,1,5,3,1,5,1,1,0,0,0,Satisfied
5855,Female,Loyal Customer,54,Business travel,Business,2,5,2,4,2,2,5,2,5,5,4,0,0,0,DisSatisfied
45404,Female,Loyal Customer,61,Business travel,Eco,1,5,1,2,5,1,2,1,3,5,2,0,0,0,Satisfied
22108,Female,Loyal Customer,33,Business travel,Business,2,3,3,1,5,5,5,5,4,1,5,0,0,0,Satisfied
36752,Male,Loyal Customer,50,Business travel,Business,3,1,3,2,2,4,3,2,2,4,5,21,54,75,Satisfied
